Country,Year,Cellphone,Internetuser,Radio,Telephone,Xlpopulation,Xlrealgdp
Malawi,1999,22423.29,9965.413,2757,,,
Malaysia,1957,,,524,66000,7739,11257
Malaysia,1958,,,511,70000,7966,11256
Malaysia,1959,,,498,76000,8196,12026
Malaysia,1960,,,485,84000,8428,12899
Malaysia,1961,,,472,91000,8663,13794
Malaysia,1962,,,459,101000,8906,14578
Malaysia,1963,,,446,109000,9148,15271
Malaysia,1964,,,433,121000,9397,16235
Malaysia,1965,,,420,131000,9648,17405
Malaysia,1966,,,453,138000,9900,18278
Malaysia,1967,,,538,145000,10155,18587
Malaysia,1968,,,558,157000,10409,20217
Malaysia,1969,,,579,168000,10662,21382
Malaysia,1970,,,600,178000,10910,22684
Malaysia,1971,,,713,192000,11171,24359
Malaysia,1972,,,847,211000,11441,26195
Malaysia,1973,,,1006,234000,11712,29982
Malaysia,1974,,,1195,259000,11986,32222
Malaysia,1975,0,,1420,291000,12267,32489
Malaysia,1976,0,,1872,330000,12554,36536
Malaysia,1977,0,,2467,375000,12845,39513
Malaysia,1978,0,,3252,439000,13139,42970
Malaysia,1979,0,,4286,507000,13444,46469
Malaysia,1980,0,,5650,598000,13764,50333
Malaysia,1981,0,,5828,717000,14097,53901
Malaysia,1982,0,,6012,837000,14442,57102
Malaysia,1983,0,,6202,976000,14794,60588
Malaysia,1984,0,,6398,1151000,15158,65290
Malaysia,1985,,,6600,1228000,15546,64617
Malaysia,1986,10920.65,,6803,1381000,15943,65434
Malaysia,1987,17510.29,,7012,1501000,16334,68898
Malaysia,1988,27630.79,,7228,1646000,16732,74982
Malaysia,1989,40146.04,,7451,,17121,81996
Malaysia,1990,88775.74,,7680,,17507,89823
Malaysia,1991,132319.2,,7874,,17911,97545
Malaysia,1992,204496.8,203.9137,8073,,18324,105151
Malaysia,1993,347084.4,5103.881,8277,,18753,113927
Malaysia,1994,584602.6,20450.93,8486,,19184,124525
Malaysia,1995,1030055,30745.69,8700,,19615,136182
Malaysia,1996,1517376,179653.3,8900,,20052,147899
Malaysia,1997,1999723,499930.8,9100,,20491,159294
Malaysia,1998,2243505,1529662,9300,,20933,148621
Malaysia,1999,3110559,2912898,9500,,21376,156647
Mali,1960,,,8,3000,4486,2399
Mali,1961,,,10,,4576,2414
Mali,1962,,,11,,4668,2428
Mali,1963,,,13,,4763,2591
Mali,1964,,,15,,4862,2714
Mali,1965,,,20,4000,4963,2753
Mali,1966,,,30,4000,5068,2869
Mali,1967,,,30,5000,5177,2964
Mali,1968,,,45,8000,5289,3075
Mali,1969,,,52,,5405,3060
Mali,1970,,,60,5000,5525,3248
Mali,1971,,,67,5000,5649,3361
Mali,1972,,,75,,5777,3535
Mali,1973,,,75,6000,5909,3449
Mali,1974,,,77,6000,6046,3365
Mali,1975,0,,81,7000,6188,3831
Mali,1976,0,,82,7000,6334,4352
Mali,1977,0,,86,7000,6422,4648
Mali,1978,0,,90,8000,6517,4524
Mali,1979,0,,92,8000,6620,5612
Mali,1980,0,,95,9000,6731,4953
Mali,1981,0,,97,10000,6849,4787
Mali,1982,0,,100,11000,6975,4512
Mali,1983,0,,136,12000,7110,4711
Mali,1984,0,,184,12000,7255,4918
Mali,1985,0,,250,13000,7408,5029
Mali,1986,0,,275,13000,7569,5348
Mali,1987,0,,302,14000,7738,5449
Mali,1988,0,,331,9000,7884,5440
Mali,1989,0,,364,10000,8051,5995
Mali,1990,0,,400,11000,8231,6040
Mali,1991,0,,410,12000,8417,5986
Mali,1992,0,,437,13362.05,8574,6488
Mali,1993,0,,457,14432.832,8732,6333
Mali,1994,0,,478,15934.518,8930,6472
Mali,1995,0,,500,18026.098,9182,6886
Mali,1996,1249.201,210.4798,550,22409.848,9485,7162
Mali,1997,2997.24,1054.603,570,25516.619,9789,7642
Mali,1998,4721.313,2110.954,591,28565.371,10109,7917
Mali,1999,6756.026,6639.451,612,35729.617,10350.6,8666.74
Mauritania,1960,,,12,,1117,698
Mauritania,1961,,,20,,1132,817
Mauritania,1962,,,23,,1147,799
Mauritania,1963,,,27,,1162,750
Mauritania,1964,,,31,,1178,974
Mauritania,1965,,,34,,1195,1109
Mauritania,1966,,,38,,1212,1115
Mauritania,1967,,,41,,1231,1154
Mauritania,1968,,,45,,1249,1256
Mauritania,1969,,,50,,1269,1237
Mauritania,1970,,,55,,1289,1365
Mauritania,1971,,,75,,1311,1378
Mauritania,1972,,,80,,1333,1396
Mauritania,1973,,,81,,1356,1309
Mauritania,1974,,,81,,1380,1443
Mauritania,1975,0,,82,1379.407,1404,1351
Mauritania,1976,0,,93,1592.6792,1430,1459
Mauritania,1977,0,,104,2298.0088,1457,1440
Mauritania,1978,0,,118,2663.8064,1485,1434
Mauritania,1979,0,,133,3101.1921,1516,1500
Mauritania,1980,0,,150,3377.7588,1550,1560
Mauritania,1981,0,,166,3475.0425,1585,1619
Mauritania,1982,0,,184,3644.1216,1622,1586
Mauritania,1983,0,,204,3854.5923,1661,1663
Mauritania,1984,0,,226,3916.6545,1702,1543
Mauritania,1985,0,,250,4095.6235,1745,1587
Mauritania,1986,0,,258,4253.623,1791,1676
Mauritania,1987,0,,266,4453.2754,1838,1727
Mauritania,1988,0,,274,4700.5742,1888,1792
Mauritania,1989,0,,282,4706.4785,1932,1852
Mauritania,1990,0,,291,6077.9063,1979,1825
Mauritania,1991,0,,300,6582.417,2035,1872
Mauritania,1992,0,,310,6949.3452,2113,1904
Mauritania,1993,0,,319,7709.1201,2198,2009
Mauritania,1994,0,,330,8659.8945,2272,2101
Mauritania,1995,0,,340,9509.4766,2334,2196
Mauritania,1996,0,,350,10501.765,2389,2299
Mauritania,1997,0,103.0434,360,13440.236,2449,2410
Mauritania,1998,0,1032.396,370,15515.921,2511,2494
Mauritania,1999,0,3104.793,381,17100.107,2582.38,2566.82
Mauritius,1968,,,102,16000,804,2338
Mauritius,1969,,,110,17000,816,2453
Mauritius,1970,,,110,18000,830,2443
Mauritius,1971,,,119,19000,841,2563
Mauritius,1972,,,120,20000,851,2817
Mauritius,1973,,,139,23000,861,3169
Mauritius,1974,,,150,24000,873,3511
Mauritius,1975,0,,162,25000,885,3514
Mauritius,1976,0,,178,27000,898,4086
Mauritius,1977,0,,196,29000,913,4353
Mauritius,1978,0,,215,32000,929,4520
Mauritius,1979,0,,237,36000,947,4679
Mauritius,1980,0,,260,37000,964,4208
Mauritius,1981,0,,274,42000,979,4455
Mauritius,1982,0,,288,45000,992,4701
Mauritius,1983,0,,303,48000,1002,4719
Mauritius,1984,0,,318,54000,1012,4940
Mauritius,1985,0,,335,65000,1022,5285
Mauritius,1986,0,,344,,1032,5817
Mauritius,1987,0,,354,67000,1043,6408
Mauritius,1988,0,,364,50000,1052,6844
Mauritius,1989,0,,374,53000,1063,7145
Mauritius,1990,2196.26,,385,56000,1074,7652
Mauritius,1991,2495.939,,390,64000,1085,8142
Mauritius,1992,2913.07,,395,79451.18,1096,8533
Mauritius,1993,4059.202,,400,107514.05,1107,9104
Mauritius,1994,5708.051,,405,129489.54,1118,9496
Mauritius,1995,11733.95,,410,148171.8,1128,9828
Mauritius,1996,20850.36,2100.741,415,183925.88,1140,10329
Mauritius,1997,42775.83,5532.344,420,224113.55,1154,10897
Mauritius,1998,60463.64,30000.78,425,245430.47,1168,11508
Mauritius,1999,102084.2,55000,430,257011.44,1182.01,11884.3
Mexico,1821,,,0,,,
Mexico,1822,,,0,,,
Mexico,1823,,,0,,,
Mexico,1824,,,0,,,
Mexico,1825,,,0,,,
Mexico,1826,,,0,,,
Mexico,1827,,,0,,,
Mexico,1828,,,0,,,
Mexico,1829,,,0,,,
Mexico,1830,,,0,,,
Mexico,1831,,,0,,,
Mexico,1832,,,0,,,
Mexico,1833,,,0,,,
Mexico,1834,,,0,,,
Mexico,1835,,,0,,,
Mexico,1836,,,0,,,
Mexico,1837,,,0,,,
Mexico,1838,,,0,,,
Mexico,1839,,,0,,,
Mexico,1840,,,0,,,
Mexico,1841,,,0,,,
Mexico,1842,,,0,,,
Mexico,1843,,,0,,,
Mexico,1844,,,0,,,
Mexico,1845,,,0,,,
Mexico,1846,,,0,,,
Mexico,1847,,,0,,,
Mexico,1848,,,0,,,
Mexico,1849,,,0,,,
Mexico,1850,,,0,,7662,5116
Mexico,1851,,,0,,,
Mexico,1852,,,0,,,
Mexico,1853,,,0,,,
Mexico,1854,,,0,,,
Mexico,1855,,,0,,,
Mexico,1856,,,0,,,
Mexico,1857,,,0,,,
Mexico,1858,,,0,,,
Mexico,1859,,,0,,,
Mexico,1860,,,0,,,
Mexico,1861,,,0,,,
Mexico,1862,,,0,,,
Mexico,1863,,,0,,,
Mexico,1864,,,0,,,
Mexico,1865,,,0,,,
Mexico,1866,,,0,,,
Mexico,1867,,,0,,,
Mexico,1868,,,0,,,
Mexico,1869,,,0,,,
Mexico,1870,,,0,,9219,6543
Mexico,1871,,,0,,,
Mexico,1872,,,0,,,
Mexico,1873,,,0,,,
Mexico,1874,,,0,,,
Mexico,1875,,,0,,,
Mexico,1876,,,0,,,
Mexico,1877,,,0,,,
Mexico,1878,,,0,,,
Mexico,1879,,,0,,,
Mexico,1880,,,0,,,
Mexico,1881,,,0,,,
Mexico,1882,,,0,,,
Mexico,1883,,,0,,,
Mexico,1884,,,0,,,
Mexico,1885,,,0,,,
Mexico,1886,,,0,,,
Mexico,1887,,,0,,,
Mexico,1888,,,0,,,
Mexico,1889,,,0,,,
Mexico,1890,,,0,,11729,11616
Mexico,1891,,,0,,,
Mexico,1892,,,0,,,
Mexico,1893,,,0,,12257,
Mexico,1894,,,0,,12443,
Mexico,1895,,,0,,12632,
Mexico,1896,,,0,,12822,
Mexico,1897,,,0,,13014,
Mexico,1898,,,0,,13209,
Mexico,1899,,,0,,13406,
Mexico,1900,,,0,,13607,15744
Mexico,1901,,,0,,13755,17083
Mexico,1902,,,0,,13904,15876
Mexico,1903,,,0,,14055,17654
Mexico,1904,,,0,,14208,17962
Mexico,1905,,,0,,14363,19828
Mexico,1906,,,0,,14519,19608
Mexico,1907,,,0,,14676,20750
Mexico,1908,,,0,,14836,20728
Mexico,1909,,,0,,14997,21343
Mexico,1910,,,0,,15000,21519
Mexico,1911,,,0,,14990,
Mexico,1912,,,0,,14980,
Mexico,1913,,,0,42000,14970,21958
Mexico,1946,,,600,224000,24413,45716
Mexico,1947,,,650,220000,25122,47275
Mexico,1948,,,700,248000,25852,49230
Mexico,1949,,,750,274000,26603,51930
Mexico,1950,,,985,286000,28485,67368
Mexico,1951,,,1220,299000,29296,72578
Mexico,1952,,,1760,312000,30144,75481
Mexico,1953,,,2300,330000,31031,75688
Mexico,1954,,,2400,349000,31959,83258
Mexico,1955,,,2500,357000,32930,90307
Mexico,1956,,,2655,383000,33946,96502
Mexico,1957,,,2810,413000,35016,103812
Mexico,1958,,,2965,448000,36142,109333
Mexico,1959,,,3120,492000,37328,112599
Mexico,1960,,,3300,523000,38579,121723
Mexico,1961,,,3500,567000,39836,126365
Mexico,1962,,,4760,586000,41121,132039
Mexico,1963,,,6020,659000,42434,141839
Mexico,1964,,,7281,724000,43775,157312
Mexico,1965,,,8593,823000,45142,167116
Mexico,1966,,,9897,928000,46538,177427
Mexico,1967,,,10932,1046000,47996,188258
Mexico,1968,,,12049,1175000,49519,201669
Mexico,1969,,,12990,1327000,51111,213924
Mexico,1970,,,14005,1506000,52775,227970
Mexico,1971,,,14504,1712000,54434,237480
Mexico,1972,,,15003,1955000,56040,257636
Mexico,1973,,,15503,2223000,57643,279302
Mexico,1974,,,16002,2546000,59240,296370
Mexico,1975,0,,16501,2928000,60828,312998
Mexico,1976,0,,17001,3325000,62404,326267
Mexico,1977,0,,17500,3737000,63981,337499
Mexico,1978,0,,18000,4188000,65554,365340
Mexico,1979,0,,20000,4553000,67123,398788
Mexico,1980,0,,20100,5024000,68686,431983
Mexico,1981,0,,20400,5537000,70324,469972
Mexico,1982,0,,20700,5961000,71923,466649
Mexico,1983,0,,21000,6414000,73463,446602
Mexico,1984,0,,21071,6796000,74992,462678
Mexico,1985,0,,21142,7329000,76544,475505
Mexico,1986,0,,21213,7735000,78132,457655
Mexico,1987,0,,21284,8214000,79754,466148
Mexico,1988,1450.676,,21356,8665000,81408,471953
Mexico,1989,8237.546,,21428,,83073,491767
Mexico,1990,64418.27,,21500,,84748,516692
Mexico,1991,155316.8,4826.568,22000,,86437,538508
Mexico,1992,301574.8,14468.82,22500,,88143,558049
Mexico,1993,372347.9,24107.46,23000,,89863,568934
Mexico,1994,551186.9,37762.32,23500,,91592,594054
Moldova,1991,0,,2450,497503.47,4363,22362
Moldova,1992,0,,2500,511114.47,4334,15889
Moldova,1993,0,,2600,523323.19,3618,15695
Moldova,1994,0,36,3000,545719,3618,10834
Moldova,1995,13.9646,149.6207,3100,565031.56,3611,10639
Moldova,1996,918.9376,199.769,3200,592642.88,3599,9806
Moldova,1997,2178.778,1188.424,3220,621086.44,3587,9972
Moldova,1998,6873.687,10801.51,3240,645592.38,3649,9112
Moldova,1999,17623.69,24477.35,3260,543682.13,3639.65,8700.14
Mongolia,1960,,,19,7000,955,559
Mongolia,1961,,,28,9000,982,592
Mongolia,1962,,,38,11000,1010,627
Mongolia,1963,,,48,12000,1031,660
Mongolia,1964,,,58,13000,1061,699
Mongolia,1965,,,67,14000,1090,740
Mongolia,1966,,,77,14000,1119,782
Mongolia,1967,,,87,15000,1150,828
Mongolia,1968,,,97,16000,1181,876
Mongolia,1969,,,108,18000,1214,927
Mongolia,1970,,,109,19000,1248,982
Mongolia,1971,,,110,25000,1283,1041
Mongolia,1972,,,111,26000,1321,1103
Mongolia,1973,,,112,27000,1360,1170
Mongolia,1974,,,113,,1403,1243
Mongolia,1975,0,,114,31000,1446,1319
Mongolia,1976,0,,115,38000,1487,1396
Mongolia,1977,0,,125,,1528,1479
Mongolia,1978,0,,145,41000,1572,1567
Mongolia,1979,0,,166,,1617,1661
Mongolia,1980,0,,169,,1662,1758
Mongolia,1981,0,,172,,1709,1905
Mongolia,1982,0,,175,,1756,2064
Mongolia,1983,0,,183,,1805,2184
Mongolia,1984,0,,191,,1856,2314
Mongolia,1985,0,,200,,1908,2446
Mongolia,1986,0,,215,,1961,2675
Mongolia,1987,0,,232,,2015,2768
Mongolia,1988,0,,249,,2071,2909
Mongolia,1989,0,,268,57000,2159,3031
Mongolia,1990,0,,289,66000,2216,2954
Mongolia,1991,0,,297,68000,2271,2681
Mongolia,1992,0,,305,70752.5,2320,2426
Mongolia,1993,0,,313,67966.758,2366,2354
Mongolia,1994,0,,321,70786.625,2410,2408
Mongolia,1995,0,204.955,330,79671.117,2454,2560
Mongolia,1996,921.1906,424.8376,350,85658.445,2497,2620
Mongolia,1997,2042.945,2656.318,360,89183.734,2538,2726
Mongolia,1998,9195.935,3461.873,370,105228.9,2579,2821
Mongolia,1999,35033.43,12165.32,381,104810.4,2602.97,
Montenegro,1878,,,0,,,
Montenegro,1879,,,0,,,
Montenegro,1880,,,0,,,
Montenegro,1881,,,0,,,
Montenegro,1882,,,0,,,
Montenegro,1883,,,0,,,
Montenegro,1884,,,0,,,
Montenegro,1885,,,0,,,
Montenegro,1886,,,0,,,
Montenegro,1887,,,0,,,
Montenegro,1888,,,0,,,
Montenegro,1889,,,0,,,
Montenegro,1890,,,0,,,
Montenegro,1891,,,0,,,
Montenegro,1892,,,0,,,
Montenegro,1893,,,0,,,
Montenegro,1894,,,0,,,
Montenegro,1895,,,0,,,
Montenegro,1896,,,0,,,
Montenegro,1897,,,0,,,
Montenegro,1898,,,0,,,
Montenegro,1899,,,0,,,
Montenegro,1900,,,0,,,
Montenegro,1901,,,0,,,
Montenegro,1902,,,0,,,
Montenegro,1903,,,0,,,
Montenegro,1904,,,0,,,
Montenegro,1905,,,0,,,
Montenegro,1906,,,0,,,
Montenegro,1907,,,0,,,
Montenegro,1908,,,0,,,
Montenegro,1909,,,0,,,
Montenegro,1910,,,0,,,
Montenegro,1911,,,0,,,
Montenegro,1912,,,0,,,
Montenegro,1913,,,0,,,
Morocco,1956,,,391,114000,11089,16093
Morocco,1957,,,431,126000,11406,16195
Morocco,1958,,,471,128000,11735,16299
Morocco,1959,,,511,130000,12074,16402
Morocco,1960,,,532,129000,12423,16507
Morocco,1961,,,543,131000,12736,17085
Morocco,1962,,,578,133000,13057,17684
Morocco,1963,,,614,141000,13385,18303
Morocco,1964,,,650,142000,13722,18944
Morocco,1965,,,700,142000,14066,19608
Morocco,1966,,,748,143000,14415,20700
Morocco,1967,,,800,145000,14770,21853
Morocco,1968,,,826,160000,15137,23071
Morocco,1969,,,884,165000,15517,24356
Morocco,1970,,,935,169000,15909,25713
Morocco,1971,,,1002,171000,16313,27154
Morocco,1972,,,1100,172000,16661,27807
Morocco,1973,,,1200,208000,16998,28800
Morocco,1974,,,1400,160000,17335,30351
Morocco,1975,0,,1600,168000,17687,32385
Morocco,1976,0,,1650,204000,18043,35950
Morocco,1977,0,,1916,210000,18397,37711
Morocco,1978,0,,2225,216000,18758,38808
Morocco,1979,0,,2584,227000,19126,40584
Morocco,1980,0,,3000,231000,19487,44278
Morocco,1981,0,,3153,241000,19846,43054
Morocco,1982,0,,3315,266000,20199,47203
Morocco,1983,0,,3484,270000,20740,46930
Morocco,1984,0,,3663,286000,21296,48894
Morocco,1985,0,,3850,311000,21857,51955
Morocco,1986,0,,4100,325000,22422,56023
Morocco,1987,59.24226,,4360,343000,22987,54762
Morocco,1988,103.5107,,4640,362000,23555,60367
Morocco,1989,688.4848,,4930,,24122,61748
Morocco,1990,887.6086,,5250,,24685,64082
Morocco,1991,1470.264,,5392,,25242,68504
Morocco,1992,3147.993,,5538,,25797,65764
Morocco,1993,6570.218,,5688,,26352,65106
Morocco,1994,13715.85,,5842,,26907,71877
Morocco,1995,29250.34,991.1672,6000,,27461,67133
Morocco,1996,42433.81,1533.633,6500,,28013,75256
Morocco,1997,73909.09,5954.647,6640,,28565,73751
Morocco,1998,116993.8,40119.6,6780,,29114,78397
Morocco,1999,374095,50666.49,6930,,29595.3,76978
Mozambique,1975,0,,200,51000,10433,14643
Mozambique,1976,0,,225,50000,10770,13942
Mozambique,1977,0,,230,44000,11128,14055
Mozambique,1978,0,,250,49000,11466,14162
Mozambique,1979,0,,278,50000,11828,14367
Mozambique,1980,0,,307,51000,12103,14771
Mozambique,1981,0,,335,56000,12450,15040
Mozambique,1982,0,,364,57000,12794,14629
Mozambique,1983,0,,392,59000,13137,13581
Mozambique,1984,0,,421,59000,13487,13212
Mozambique,1985,0,,450,60000,13839,12022
Mozambique,1986,0,,464,62000,14122,12199
Mozambique,1987,0,,479,63000,14066,12639
Mozambique,1988,0,,494,63000,13882,13361
Mozambique,1989,0,,509,,13906,13900
Mozambique,1990,0,,525,,14056,14105
Mozambique,1991,0,,550,,14293,14796
Mozambique,1992,0,,575,,14522,13598
Mozambique,1993,0,,602,,15047,14781
Mozambique,1994,0,,630,,16159,15889
Mozambique,1995,0,,660,,17150,16572
Mozambique,1996,0,530.4615,700,,17694,17749
Mozambique,1997,2678.629,2142.903,730,,18165,19755
Mozambique,1998,7120.366,3705.767,761,,18641,22125
Mozambique,1999,12793.99,10450.04,794,,19004.4,21956.8
Namibia,1983,0,,48,,1045,4057
Namibia,1984,0,,85,,1080,4006
Namibia,1985,0,,150,,1116,4023
Namibia,1986,0,,156,,1154,4147
Namibia,1987,0,,161,,1196,4268
Namibia,1988,0,,167,,1256,4368
Namibia,1989,0,,174,51000,1339,4738
Namibia,1990,0,,180,53000,1409,4619
Namibia,1991,0,,187,57000,1438,4882
Namibia,1992,0,,193,64007.953,1464,5346
Namibia,1993,0,,200,70434.805,1491,5239
Namibia,1994,0,,207,73676.148,1518,5590
Namibia,1995,3683.504,105.243,215,82614.68,1544,5780
Namibia,1996,6983.444,157.6215,225,89919.727,1570,5948
Namibia,1997,13137.52,1051.196,232,104999.29,1596,6055
Namibia,1998,20550,5268.047,239,111578.07,1622,6158
Namibia,1999,31747.4,6348.478,247,114494.9,1670.45,6490.53
Nepal,1946,,,6,,,
Nepal,1947,,,7,,,
Nepal,1948,,,7,,,
Nepal,1949,,,8,,,
Nepal,1950,,,8,,8990,4462
Nepal,1951,,,9,,9086,4591
Nepal,1952,,,9,,9183,4748
Nepal,1953,,,10,,9280,5038
Nepal,1954,,,10,,9379,5145
Nepal,1955,,,11,,9479,5248
Nepal,1956,,,11,,9580,5484
Nepal,1957,,,12,,9682,5484
Nepal,1958,,,12,,9789,5792
Nepal,1959,,,13,,9906,5957
Nepal,1960,,,13,,10035,6091
Nepal,1961,,,14,,10176,6238
Nepal,1962,,,14,,10332,6385
Nepal,1963,,,15,,10500,6537
Nepal,1964,,,20,,10677,6689
Nepal,1965,,,26,,10862,6849
Nepal,1966,,,32,,11057,7331
Nepal,1967,,,38,,11262,7216
Nepal,1968,,,44,,11473,7265
Nepal,1969,,,50,,11692,7590
Nepal,1970,,,55,,11919,7787
Nepal,1971,,,63,,12155,7693
Nepal,1972,,,73,,12413,7934
Nepal,1973,,,84,,12685,7894
Nepal,1974,,,97,,12973,8393
Nepal,1975,0,,112,7171.5132,12278,8518
Nepal,1976,0,,136,7729.498,13599,8893
Nepal,1977,0,,166,8577.9033,13933,9161
Nepal,1978,0,,202,9018.2803,14280,9563
Nepal,1979,0,,246,10044.268,14641,9790
Nepal,1980,0,,300,11158.572,15016,9563
Nepal,1981,0,,325,12460.318,15403,9563
Nepal,1982,0,,353,13836.866,15796,10749
Nepal,1983,0,,383,15891.378,16200,10433
Nepal,1984,0,,415,17820.197,16613,11441
Nepal,1985,0,,450,19736.582,17037,12146
Nepal,1986,0,,484,24721.592,17472,12664
Nepal,1987,0,,521,30257.916,17918,13164
Nepal,1988,0,,561,37879.676,18376,14199
Nepal,1989,0,0,604,45405.754,18848,14525
Nepal,1990,0,0,650,57421.285,19333,15609
Nepal,1991,0,0,674,65195.832,19831,16603
Nepal,1992,0,0,699,69184.242,20345,17285
Nepal,1993,0,0,725,73024.109,20874,17950
Nepal,1994,0,0,752,75991.188,21414,19425
Nepal,1995,0,200.9735,780,84120.453,21966,20099
Nepal,1996,0,1005.096,810,113218.23,22530,21170
Nepal,1997,0,5026.929,840,140743.75,23107,22025
Nepal,1998,0,15417.94,871,214189.08,23698,22435
Nepal,1999,5670.898,36087.6,903,260897.41,24303,23175
Netherlands,1815,,,0,,,
Netherlands,1816,,,0,,,
Netherlands,1817,,,0,,,
Netherlands,1818,,,0,,,
Netherlands,1819,,,0,,,
Netherlands,1820,,,0,,2355,3677
Netherlands,1821,,,0,,,
Netherlands,1822,,,0,,,
Netherlands,1823,,,0,,,
Netherlands,1824,,,0,,,
Netherlands,1825,,,0,,,
Netherlands,1826,,,0,,,
Netherlands,1827,,,0,,,
Netherlands,1828,,,0,,,
Netherlands,1829,,,0,,,
Netherlands,1830,,,0,,,
Netherlands,1831,,,0,,,
Netherlands,1832,,,0,,,
Netherlands,1833,,,0,,,
Netherlands,1834,,,0,,,
Netherlands,1835,,,0,,,
Netherlands,1836,,,0,,,
Netherlands,1837,,,0,,,
Netherlands,1838,,,0,,,
Netherlands,1839,,,0,,2640,
Netherlands,1840,,,0,,2880,
Netherlands,1841,,,0,,2910,
Netherlands,1842,,,0,,2940,
Netherlands,1843,,,0,,2970,
Netherlands,1844,,,0,,3000,
Netherlands,1845,,,0,,3040,
Netherlands,1846,,,0,,3060,
Netherlands,1847,,,0,,3050,
Netherlands,1848,,,0,,3050,
Netherlands,1849,,,0,,3060,
Netherlands,1850,,,0,,3000,5844
Netherlands,1851,,,0,,3050,
Netherlands,1852,,,0,,3140,
Netherlands,1853,,,0,,3150,
Netherlands,1854,,,0,,3180,
Netherlands,1855,,,0,,3210,
Netherlands,1856,,,0,,3230,
Netherlands,1857,,,0,,3270,
Netherlands,1858,,,0,,3290,
Netherlands,1859,,,0,,3310,
Netherlands,1860,,,0,,3320,
Netherlands,1861,,,0,,3350,
Netherlands,1862,,,0,,3390,
Netherlands,1863,,,0,,3430,
Netherlands,1864,,,0,,3470,
Netherlands,1865,,,0,,3510,
Netherlands,1866,,,0,,3540,
Netherlands,1867,,,0,,3570,
Netherlands,1868,,,0,,3610,
Netherlands,1869,,,0,,3610,
Netherlands,1870,,,0,,3615,9545
Netherlands,1871,,,0,,3650,9691
Netherlands,1872,,,0,,3693,9886
Netherlands,1873,,,0,,3735,9667
Netherlands,1874,,,0,,3799,10178
Netherlands,1875,,,0,,3822,10811
Netherlands,1876,,,0,,3866,10714
Netherlands,1877,,,0,,3910,11566
Netherlands,1878,,,0,,3955,12394
Netherlands,1879,,,0,,4000,11469
Netherlands,1880,,,0,,4043,12613
Netherlands,1881,,,0,,4091,12321
Netherlands,1882,,,0,,4140,12516
Netherlands,1883,,,0,,4189,14439
Netherlands,1884,,,0,,4239,14147
Netherlands,1885,,,0,,4289,14585
Netherlands,1886,,,0,,4340,14780
Netherlands,1887,,,0,,4392,15097
Netherlands,1888,,,0,,4444,14244
Netherlands,1889,,,0,,4497,15437
Netherlands,1890,,,0,,4545,14147
Netherlands,1891,,,0,,4601,14853
Netherlands,1892,,,0,,4658,15900
Netherlands,1893,,,0,,4716,14488
Netherlands,1894,,,0,,4774,16119
Netherlands,1895,,,0,,4883,16338
Netherlands,1896,,,0,,4893,16801
Netherlands,1897,,,0,,4954,18457
Netherlands,1898,,,0,,5015,18505
Netherlands,1899,,,0,,5077,18798
Netherlands,1900,,,0,18000,5142,18165
Netherlands,1901,,,0,20000,5221,17751
Netherlands,1902,,,0,23000,5305,18652
Netherlands,1903,,,0,27000,5389,19163
Netherlands,1904,,,0,30000,5471,18992
Netherlands,1905,,,0,33000,5551,19626
Netherlands,1906,,,0,38000,5632,20575
Netherlands,1907,,,0,45000,5710,20648
Netherlands,1908,,,0,49000,5786,20624
Netherlands,1909,,,0,54000,5842,21549
Netherlands,1910,,,0,60000,5902,21744
Netherlands,1911,,,0,66000,5994,22377
Netherlands,1912,,,0,73000,6068,23619
Netherlands,1913,,,0,80000,6164,24349
Netherlands,1946,,,3294,514000,9424,40980
Netherlands,1947,,,3433,576000,9630,47432
Netherlands,1948,,,3578,633000,9800,52497
Netherlands,1949,,,3729,692000,9956,57124
Netherlands,1950,,,3887,782000,10114,60642
Netherlands,1951,,,4051,821000,10264,61914
Netherlands,1952,,,4222,896000,10382,63162
Netherlands,1953,,,4400,920000,10494,68652
Netherlands,1954,,,4586,1021000,10616,73319
Netherlands,1955,,,4779,1117000,10751,78759
Netherlands,1956,,,4981,1229000,10888,81654
Netherlands,1957,,,5192,1318000,11026,83950
Netherlands,1960,,,5878,1613000,11483,95180
Netherlands,1961,,,6126,1740000,11637,95455
Netherlands,1962,,,6384,1888000,11801,101993
Netherlands,1963,,,6654,2023000,11964,105686
Netherlands,1964,,,6935,2180000,12125,114446
Netherlands,1965,,,7003,2352000,12293,120435
Netherlands,1966,,,7072,2515000,12455,123754
Netherlands,1967,,,7142,2719000,12597,130267
Netherlands,1968,,,7211,2910000,12726,138627
Netherlands,1969,,,7280,3120000,12873,147552
Netherlands,1970,,,7350,3410000,13032,155955
Netherlands,1971,,,7421,3721000,13194,162539
Netherlands,1972,,,7492,4003000,13330,167919
Netherlands,1973,,,7564,4317000,13438,175791
Netherlands,1974,,,7637,4687000,13543,182763
Netherlands,1975,0,,7710,5047000,13660,182596
Netherlands,1976,0,,8219,5410000,13773,191194
